draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
EXPLAINED_E1,202607271001,0,44313,175,95.6458740884,32.7682957765,2022,10,test,261,Veg_Meadow_499
EXPLAINED_E1,202607271001,1,44345,175,95.6458740884,32.7682957765,2025,6,test,293,Veg_Meadow_499
EXPLAINED_E1,202607271001,2,44339,175,95.6458740884,32.7682957765,2024,12,test,287,Veg_Meadow_499
EXPLAINED_E1,202607271001,3,44317,175,95.6458740884,32.7682957765,2023,2,test,265,Veg_Meadow_499
EXPLAINED_E1,202607271001,4,8775,034,94.3028927387,33.6890689427,2022,4,test,255,Veg_Meadow_497
EXPLAINED_E1,202607271001,5,8791,034,94.3028927387,33.6890689427,2023,8,test,271,Veg_Meadow_497
EXPLAINED_E1,202607271001,6,8798,034,94.3028927387,33.6890689427,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E1,202607271001,7,8818,034,94.3028927387,33.6890689427,2025,11,test,298,Veg_Meadow_497
EXPLAINED_E1,202607271001,8,58452,231,94.2400106688,33.3162680998,2025,1,test,288,Veg_Sparse
EXPLAINED_E1,202607271001,9,58432,231,94.2400106688,33.3162680998,2023,5,test,268,Veg_Sparse
EXPLAINED_E1,202607271001,10,58448,231,94.2400106688,33.3162680998,2024,9,test,284,Veg_Sparse
EXPLAINED_E1,202607271001,11,58422,231,94.2400106688,33.3162680998,2022,7,test,258,Veg_Sparse
EXPLAINED_E1,202607271001,12,8305,032,94.76552511,33.105164008,2025,2,test,289,Veg_Meadow_497
EXPLAINED_E1,202607271001,13,8277,032,94.76552511,33.105164008,2022,10,test,261,Veg_Meadow_497
EXPLAINED_E1,202607271001,14,8292,032,94.76552511,33.105164008,2024,1,test,276,Veg_Meadow_497
EXPLAINED_E1,202607271001,15,8285,032,94.76552511,33.105164008,2023,6,test,269,Veg_Meadow_497
EXPLAINED_E1,202607271001,16,29699,117,95.5156183722,32.8356694228,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E1,202607271001,17,29704,117,95.5156183722,32.8356694228,2023,5,test,268,Veg_Meadow_497
EXPLAINED_E1,202607271001,18,29720,117,95.5156183722,32.8356694228,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E1,202607271001,19,29730,117,95.5156183722,32.8356694228,2025,7,test,294,Veg_Meadow_497
EXPLAINED_E1,202607271001,20,38014,150,94.1097549526,33.4330490867,2022,11,test,262,Veg_Meadow_497
EXPLAINED_E1,202607271001,21,38035,150,94.1097549526,33.4330490867,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E1,202607271001,22,38043,150,94.1097549526,33.4330490867,2025,4,test,291,Veg_Meadow_497
EXPLAINED_E1,202607271001,23,38018,150,94.1097549526,33.4330490867,2023,3,test,266,Veg_Meadow_497
EXPLAINED_E1,202607271001,24,37529,148,94.7789998392,32.8895683398,2024,6,test,281,Veg_Meadow_497
EXPLAINED_E1,202607271001,25,37511,148,94.7789998392,32.8895683398,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E1,202607271001,26,37512,148,94.7789998392,32.8895683398,2023,1,test,264,Veg_Meadow_497
EXPLAINED_E1,202607271001,27,37542,148,94.7789998392,32.8895683398,2025,7,test,294,Veg_Meadow_497
EXPLAINED_E1,202607271001,28,52414,207,94.0783139176,33.6216952964,2025,11,test,298,Veg_Meadow_504
EXPLAINED_E1,202607271001,29,52399,207,94.0783139176,33.6216952964,2024,8,test,283,Veg_Meadow_504
EXPLAINED_E1,202607271001,30,52370,207,94.0783139176,33.6216952964,2022,3,test,254,Veg_Meadow_504
EXPLAINED_E1,202607271001,31,52389,207,94.0783139176,33.6216952964,2023,10,test,273,Veg_Meadow_504
EXPLAINED_E1,202607271001,32,20648,081,94.4196737256,33.6441531785,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E1,202607271001,33,20629,081,94.4196737256,33.6441531785,2023,2,test,265,Veg_Meadow_497
EXPLAINED_E1,202607271001,34,20656,081,94.4196737256,33.6441531785,2025,5,test,292,Veg_Meadow_497
EXPLAINED_E1,202607271001,35,20619,081,94.4196737256,33.6441531785,2022,4,test,255,Veg_Meadow_497
EXPLAINED_E1,202607271001,36,40065,158,94.7745082628,32.9075346455,2025,10,test,297,Veg_Meadow_497
EXPLAINED_E1,202607271001,37,40038,158,94.7745082628,32.9075346455,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E1,202607271001,38,40025,158,94.7745082628,32.9075346455,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E1,202607271001,39,40055,158,94.7745082628,32.9075346455,2024,12,test,287,Veg_Meadow_497
EXPLAINED_E1,202607271001,40,24934,098,95.8030792631,32.9075346455,2024,11,test,286,Veg_Meadow_497
EXPLAINED_E1,202607271001,41,24937,098,95.8030792631,32.9075346455,2025,2,test,289,Veg_Meadow_497
EXPLAINED_E1,202607271001,42,24908,098,95.8030792631,32.9075346455,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E1,202607271001,43,24914,098,95.8030792631,32.9075346455,2023,3,test,266,Veg_Meadow_497
EXPLAINED_E1,202607271001,44,38287,151,94.8867976733,32.8940599162,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E1,202607271001,45,38260,151,94.8867976733,32.8940599162,2022,5,test,256,Veg_Meadow_497
EXPLAINED_E1,202607271001,46,38292,151,94.8867976733,32.8940599162,2025,1,test,288,Veg_Meadow_497
EXPLAINED_E1,202607271001,47,38271,151,94.8867976733,32.8940599162,2023,4,test,267,Veg_Meadow_497
EXPLAINED_E1,202607271001,48,31713,125,93.6605973105,33.2174534185,2022,10,test,261,Veg_Meadow_497
EXPLAINED_E1,202607271001,49,31751,125,93.6605973105,33.2174534185,2025,12,test,299,Veg_Meadow_497
EXPLAINED_E1,202607271001,50,31717,125,93.6605973105,33.2174534185,2023,2,test,265,Veg_Meadow_497
EXPLAINED_E1,202607271001,51,31730,125,93.6605973105,33.2174534185,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E1,202607271001,52,36762,145,95.0844270358,33.1500797722,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E1,202607271001,53,36752,145,95.0844270358,33.1500797722,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E1,202607271001,54,36772,145,95.0844270358,33.1500797722,2024,5,test,280,Veg_Meadow_497
EXPLAINED_E1,202607271001,55,36787,145,95.0844270358,33.1500797722,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E1,202607271001,56,59441,235,94.1591622932,33.3432175583,2023,6,test,269,Veg_Sparse
EXPLAINED_E1,202607271001,57,59470,235,94.1591622932,33.3432175583,2025,11,test,298,Veg_Sparse
EXPLAINED_E1,202607271001,58,59451,235,94.1591622932,33.3432175583,2024,4,test,279,Veg_Sparse
EXPLAINED_E1,202607271001,59,59426,235,94.1591622932,33.3432175583,2022,3,test,254,Veg_Sparse
EXPLAINED_E1,202607271001,60,33000,130,94.4960305247,32.9479588333,2025,1,test,288,Veg_Meadow_497
EXPLAINED_E1,202607271001,61,32997,130,94.4960305247,32.9479588333,2024,10,test,285,Veg_Meadow_497
EXPLAINED_E1,202607271001,62,32969,130,94.4960305247,32.9479588333,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E1,202607271001,63,32986,130,94.4960305247,32.9479588333,2023,11,test,274,Veg_Meadow_497
EXPLAINED_E1,202607271001,64,33227,131,94.6756935816,32.9030430691,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E1,202607271001,65,33253,131,94.6756935816,32.9030430691,2025,2,test,289,Veg_Meadow_497
EXPLAINED_E1,202607271001,66,33247,131,94.6756935816,32.9030430691,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E1,202607271001,67,33228,131,94.6756935816,32.9030430691,2023,1,test,264,Veg_Meadow_497
EXPLAINED_E1,202607271001,68,26200,103,95.1203596472,32.9255009512,2025,5,test,292,Veg_Meadow_497
EXPLAINED_E1,202607271001,69,26178,103,95.1203596472,32.9255009512,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E1,202607271001,70,26168,103,95.1203596472,32.9255009512,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E1,202607271001,71,26187,103,95.1203596472,32.9255009512,2024,4,test,279,Veg_Meadow_497
EXPLAINED_E1,202607271001,72,26921,106,93.6111899699,33.0782145495,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E1,202607271001,73,26937,106,93.6111899699,33.0782145495,2023,10,test,273,Veg_Meadow_497
EXPLAINED_E1,202607271001,74,26962,106,93.6111899699,33.0782145495,2025,11,test,298,Veg_Meadow_497
EXPLAINED_E1,202607271001,75,26942,106,93.6111899699,33.0782145495,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E1,202607271001,76,1755,006,95.6368909356,32.7503294708,2025,4,test,291,Veg_Coniferous
EXPLAINED_E1,202607271001,77,1723,006,95.6368909356,32.7503294708,2022,8,test,259,Veg_Coniferous
EXPLAINED_E1,202607271001,78,1741,006,95.6368909356,32.7503294708,2024,2,test,277,Veg_Coniferous
EXPLAINED_E1,202607271001,79,1736,006,95.6368909356,32.7503294708,2023,9,test,272,Veg_Coniferous
EXPLAINED_E1,202607271001,80,30966,122,94.1456875639,33.0602482438,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E1,202607271001,81,30976,122,94.1456875639,33.0602482438,2024,5,test,280,Veg_Meadow_497
EXPLAINED_E1,202607271001,82,30948,122,94.1456875639,33.0602482438,2022,1,test,252,Veg_Meadow_497
EXPLAINED_E1,202607271001,83,30995,122,94.1456875639,33.0602482438,2025,12,test,299,Veg_Meadow_497
EXPLAINED_E1,202607271001,84,45106,178,95.7716382282,32.7862620822,2025,11,test,298,Veg_Meadow_499
EXPLAINED_E1,202607271001,85,45063,178,95.7716382282,32.7862620822,2022,4,test,255,Veg_Meadow_499
EXPLAINED_E1,202607271001,86,45090,178,95.7716382282,32.7862620822,2024,7,test,282,Veg_Meadow_499
EXPLAINED_E1,202607271001,87,45076,178,95.7716382282,32.7862620822,2023,5,test,268,Veg_Meadow_499
EXPLAINED_E1,202607271001,88,12812,050,94.509505254,33.4195743575,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E1,202607271001,89,12823,050,94.509505254,33.4195743575,2023,8,test,271,Veg_Meadow_497
EXPLAINED_E1,202607271001,90,12849,050,94.509505254,33.4195743575,2025,10,test,297,Veg_Meadow_497
EXPLAINED_E1,202607271001,91,12830,050,94.509505254,33.4195743575,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E1,202607271001,92,59723,236,94.8463734855,32.8266862699,2025,12,test,299,Veg_Sparse
EXPLAINED_E1,202607271001,93,59677,236,94.8463734855,32.8266862699,2022,2,test,253,Veg_Sparse
EXPLAINED_E1,202607271001,94,59707,236,94.8463734855,32.8266862699,2024,8,test,283,Veg_Sparse
EXPLAINED_E1,202607271001,95,59697,236,94.8463734855,32.8266862699,2023,10,test,273,Veg_Sparse
EXPLAINED_E1,202607271001,96,61188,242,94.3882326906,32.9614335626,2022,1,test,252,Veg_Sparse
EXPLAINED_E1,202607271001,97,61229,242,94.3882326906,32.9614335626,2025,6,test,293,Veg_Sparse
EXPLAINED_E1,202607271001,98,61220,242,94.3882326906,32.9614335626,2024,9,test,284,Veg_Sparse
EXPLAINED_E1,202607271001,99,61204,242,94.3882326906,32.9614335626,2023,5,test,268,Veg_Sparse
EXPLAINED_E1,202607271001,100,43322,171,95.6279077827,32.8087199643,2024,3,test,278,Veg_Meadow_499
EXPLAINED_E1,202607271001,101,43296,171,95.6279077827,32.8087199643,2022,1,test,252,Veg_Meadow_499
EXPLAINED_E1,202607271001,102,43316,171,95.6279077827,32.8087199643,2023,9,test,272,Veg_Meadow_499
EXPLAINED_E1,202607271001,103,43339,171,95.6279077827,32.8087199643,2025,8,test,295,Veg_Meadow_499
EXPLAINED_E1,202607271001,104,6539,025,95.470702608,32.8221946935,2024,12,test,287,Veg_Shrub
EXPLAINED_E1,202607271001,105,6507,025,95.470702608,32.8221946935,2022,4,test,255,Veg_Shrub
EXPLAINED_E1,202607271001,106,6545,025,95.470702608,32.8221946935,2025,6,test,293,Veg_Shrub
EXPLAINED_E1,202607271001,107,6526,025,95.470702608,32.8221946935,2023,11,test,274,Veg_Shrub
EXPLAINED_E1,202607271001,108,2994,011,95.5695172893,32.8446525756,2023,7,test,270,Veg_Coniferous
