draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
EXPLAINED_E3,202607271003,0,12851,050,94.509505254,33.4195743575,2025,12,test,299,Veg_Meadow_497
EXPLAINED_E3,202607271003,1,12834,050,94.509505254,33.4195743575,2024,7,test,282,Veg_Meadow_497
EXPLAINED_E3,202607271003,2,12806,050,94.509505254,33.4195743575,2022,3,test,254,Veg_Meadow_497
EXPLAINED_E3,202607271003,3,12816,050,94.509505254,33.4195743575,2023,1,test,264,Veg_Meadow_497
EXPLAINED_E3,202607271003,4,33977,134,93.804327756,33.3926248989,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E3,202607271003,5,34015,134,93.804327756,33.3926248989,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E3,202607271003,6,34004,134,93.804327756,33.3926248989,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E3,202607271003,7,33987,134,93.804327756,33.3926248989,2023,4,test,267,Veg_Meadow_497
EXPLAINED_E3,202607271003,8,4246,016,95.7626550754,32.6919389773,2022,11,test,262,Veg_Shrub
EXPLAINED_E3,202607271003,9,4281,016,95.7626550754,32.6919389773,2025,10,test,297,Veg_Shrub
EXPLAINED_E3,202607271003,10,4261,016,95.7626550754,32.6919389773,2024,2,test,277,Veg_Shrub
EXPLAINED_E3,202607271003,11,4252,016,95.7626550754,32.6919389773,2023,5,test,268,Veg_Shrub
EXPLAINED_E3,202607271003,12,29974,118,95.5785004421,32.795245235,2024,11,test,286,Veg_Meadow_497
EXPLAINED_E3,202607271003,13,29956,118,95.5785004421,32.795245235,2023,5,test,268,Veg_Meadow_497
EXPLAINED_E3,202607271003,14,29949,118,95.5785004421,32.795245235,2022,10,test,261,Veg_Meadow_497
EXPLAINED_E3,202607271003,15,29977,118,95.5785004421,32.795245235,2025,2,test,289,Veg_Meadow_497
EXPLAINED_E3,202607271003,16,21663,085,95.9917254728,32.8850767634,2025,4,test,291,Veg_Meadow_497
EXPLAINED_E3,202607271003,17,21659,085,95.9917254728,32.8850767634,2024,12,test,287,Veg_Meadow_497
EXPLAINED_E3,202607271003,18,21636,085,95.9917254728,32.8850767634,2023,1,test,264,Veg_Meadow_497
EXPLAINED_E3,202607271003,19,21632,085,95.9917254728,32.8850767634,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E3,202607271003,20,23647,093,93.9839908128,33.0961808552,2022,8,test,259,Veg_Meadow_497
EXPLAINED_E3,202607271003,21,23658,093,93.9839908128,33.0961808552,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E3,202607271003,22,23681,093,93.9839908128,33.0961808552,2025,6,test,293,Veg_Meadow_497
EXPLAINED_E3,202607271003,23,23666,093,93.9839908128,33.0961808552,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E3,202607271003,24,25917,102,95.0664607302,33.2938102177,2022,10,test,261,Veg_Meadow_497
EXPLAINED_E3,202607271003,25,25954,102,95.0664607302,33.2938102177,2025,11,test,298,Veg_Meadow_497
EXPLAINED_E3,202607271003,26,25921,102,95.0664607302,33.2938102177,2023,2,test,265,Veg_Meadow_497
EXPLAINED_E3,202607271003,27,25936,102,95.0664607302,33.2938102177,2024,5,test,280,Veg_Meadow_497
EXPLAINED_E3,202607271003,28,40819,161,94.6442525466,33.2444028771,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E3,202607271003,29,40800,161,94.6442525466,33.2444028771,2024,1,test,276,Veg_Meadow_497
EXPLAINED_E3,202607271003,30,40791,161,94.6442525466,33.2444028771,2023,4,test,267,Veg_Meadow_497
EXPLAINED_E3,202607271003,31,40784,161,94.6442525466,33.2444028771,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E3,202607271003,32,52379,207,94.0783139176,33.6216952964,2022,12,test,263,Veg_Meadow_504
EXPLAINED_E3,202607271003,33,52409,207,94.0783139176,33.6216952964,2025,6,test,293,Veg_Meadow_504
EXPLAINED_E3,202607271003,34,52394,207,94.0783139176,33.6216952964,2024,3,test,278,Veg_Meadow_504
EXPLAINED_E3,202607271003,35,52386,207,94.0783139176,33.6216952964,2023,7,test,270,Veg_Meadow_504
EXPLAINED_E3,202607271003,36,59723,236,94.8463734855,32.8266862699,2025,12,test,299,Veg_Sparse
EXPLAINED_E3,202607271003,37,59677,236,94.8463734855,32.8266862699,2022,2,test,253,Veg_Sparse
EXPLAINED_E3,202607271003,38,59709,236,94.8463734855,32.8266862699,2024,10,test,285,Veg_Sparse
EXPLAINED_E3,202607271003,39,59692,236,94.8463734855,32.8266862699,2023,5,test,268,Veg_Sparse
EXPLAINED_E3,202607271003,40,36498,144,94.5274715597,32.934484104,2022,7,test,258,Veg_Meadow_497
EXPLAINED_E3,202607271003,41,36514,144,94.5274715597,32.934484104,2023,11,test,274,Veg_Meadow_497
EXPLAINED_E3,202607271003,42,36521,144,94.5274715597,32.934484104,2024,6,test,281,Veg_Meadow_497
EXPLAINED_E3,202607271003,43,36530,144,94.5274715597,32.934484104,2025,3,test,290,Veg_Meadow_497
EXPLAINED_E3,202607271003,44,28220,111,93.9480582014,33.3117765234,2025,9,test,296,Veg_Meadow_497
EXPLAINED_E3,202607271003,45,28207,111,93.9480582014,33.3117765234,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E3,202607271003,46,28188,111,93.9480582014,33.3117765234,2023,1,test,264,Veg_Meadow_497
EXPLAINED_E3,202607271003,47,28179,111,93.9480582014,33.3117765234,2022,4,test,255,Veg_Meadow_497
EXPLAINED_E3,202607271003,48,46106,182,95.812062416,32.7143968594,2025,3,test,290,Veg_Meadow_499
EXPLAINED_E3,202607271003,49,46068,182,95.812062416,32.7143968594,2022,1,test,252,Veg_Meadow_499
EXPLAINED_E3,202607271003,50,46096,182,95.812062416,32.7143968594,2024,5,test,280,Veg_Meadow_499
EXPLAINED_E3,202607271003,51,46088,182,95.812062416,32.7143968594,2023,9,test,272,Veg_Meadow_499
EXPLAINED_E3,202607271003,52,39035,154,95.0709523066,33.2803354884,2023,12,test,275,Veg_Meadow_497
EXPLAINED_E3,202607271003,53,39037,154,95.0709523066,33.2803354884,2024,2,test,277,Veg_Meadow_497
EXPLAINED_E3,202607271003,54,39057,154,95.0709523066,33.2803354884,2025,10,test,297,Veg_Meadow_497
EXPLAINED_E3,202607271003,55,39017,154,95.0709523066,33.2803354884,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E3,202607271003,56,49390,195,93.6471225812,33.6486447549,2025,11,test,298,Veg_Meadow_504
EXPLAINED_E3,202607271003,57,49347,195,93.6471225812,33.6486447549,2022,4,test,255,Veg_Meadow_504
EXPLAINED_E3,202607271003,58,49375,195,93.6471225812,33.6486447549,2024,8,test,283,Veg_Meadow_504
EXPLAINED_E3,202607271003,59,49364,195,93.6471225812,33.6486447549,2023,9,test,272,Veg_Meadow_504
EXPLAINED_E3,202607271003,60,46842,185,94.9586628961,33.051265091,2023,7,test,270,Veg_Meadow_499
EXPLAINED_E3,202607271003,61,46835,185,94.9586628961,33.051265091,2022,12,test,263,Veg_Meadow_499
EXPLAINED_E3,202607271003,62,46855,185,94.9586628961,33.051265091,2024,8,test,283,Veg_Meadow_499
EXPLAINED_E3,202607271003,63,46863,185,94.9586628961,33.051265091,2025,4,test,291,Veg_Meadow_499
EXPLAINED_E3,202607271003,64,28456,112,95.5380762543,32.8311778464,2024,5,test,280,Veg_Meadow_497
EXPLAINED_E3,202607271003,65,28441,112,95.5380762543,32.8311778464,2023,2,test,265,Veg_Meadow_497
EXPLAINED_E3,202607271003,66,28466,112,95.5380762543,32.8311778464,2025,3,test,290,Veg_Meadow_497
EXPLAINED_E3,202607271003,67,28438,112,95.5380762543,32.8311778464,2022,11,test,262,Veg_Meadow_497
EXPLAINED_E3,202607271003,68,41550,164,93.6965299219,33.2668607592,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E3,202607271003,69,41565,164,93.6965299219,33.2668607592,2024,10,test,285,Veg_Meadow_497
EXPLAINED_E3,202607271003,70,41532,164,93.6965299219,33.2668607592,2022,1,test,252,Veg_Meadow_497
EXPLAINED_E3,202607271003,71,41573,164,93.6965299219,33.2668607592,2025,6,test,293,Veg_Meadow_497
EXPLAINED_E3,202607271003,72,5520,021,95.7896045339,32.656006366,2024,1,test,276,Veg_Shrub
EXPLAINED_E3,202607271003,73,5539,021,95.7896045339,32.656006366,2025,8,test,295,Veg_Shrub
EXPLAINED_E3,202607271003,74,5501,021,95.7896045339,32.656006366,2022,6,test,257,Veg_Shrub
EXPLAINED_E3,202607271003,75,5516,021,95.7896045339,32.656006366,2023,9,test,272,Veg_Shrub
EXPLAINED_E3,202607271003,76,31492,124,95.2101911756,33.1635545015,2025,5,test,292,Veg_Meadow_497
EXPLAINED_E3,202607271003,77,31463,124,95.2101911756,33.1635545015,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E3,202607271003,78,31470,124,95.2101911756,33.1635545015,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E3,202607271003,79,31485,124,95.2101911756,33.1635545015,2024,10,test,285,Veg_Meadow_497
EXPLAINED_E3,202607271003,80,4742,018,95.7671466518,32.6470232131,2022,3,test,254,Veg_Shrub
EXPLAINED_E3,202607271003,81,4767,018,95.7671466518,32.6470232131,2024,4,test,279,Veg_Shrub
EXPLAINED_E3,202607271003,82,4782,018,95.7671466518,32.6470232131,2025,7,test,294,Veg_Shrub
EXPLAINED_E3,202607271003,83,4763,018,95.7671466518,32.6470232131,2023,12,test,275,Veg_Shrub
EXPLAINED_E3,202607271003,84,50353,199,93.5932236642,33.4599985452,2022,2,test,253,Veg_Meadow_504
EXPLAINED_E3,202607271003,85,50392,199,93.5932236642,33.4599985452,2025,5,test,292,Veg_Meadow_504
EXPLAINED_E3,202607271003,86,50376,199,93.5932236642,33.4599985452,2024,1,test,276,Veg_Meadow_504
EXPLAINED_E3,202607271003,87,50373,199,93.5932236642,33.4599985452,2023,10,test,273,Veg_Meadow_504
EXPLAINED_E3,202607271003,88,18358,072,95.1652754114,33.0871977023,2022,11,test,262,Veg_Meadow_497
EXPLAINED_E3,202607271003,89,18361,072,95.1652754114,33.0871977023,2023,2,test,265,Veg_Meadow_497
EXPLAINED_E3,202607271003,90,18374,072,95.1652754114,33.0871977023,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E3,202607271003,91,18387,072,95.1652754114,33.0871977023,2025,4,test,291,Veg_Meadow_497
EXPLAINED_E3,202607271003,92,19651,077,94.5139968304,33.2084702657,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E3,202607271003,93,19640,077,94.5139968304,33.2084702657,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E3,202607271003,94,19613,077,94.5139968304,33.2084702657,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E3,202607271003,95,19630,077,94.5139968304,33.2084702657,2023,11,test,274,Veg_Meadow_497
EXPLAINED_E3,202607271003,96,32980,130,94.4960305247,32.9479588333,2023,5,test,268,Veg_Meadow_497
EXPLAINED_E3,202607271003,97,32975,130,94.4960305247,32.9479588333,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E3,202607271003,98,32989,130,94.4960305247,32.9479588333,2024,2,test,277,Veg_Meadow_497
EXPLAINED_E3,202607271003,99,33009,130,94.4960305247,32.9479588333,2025,10,test,297,Veg_Meadow_497
EXPLAINED_E3,202607271003,100,58181,230,94.680185158,33.0782145495,2023,6,test,269,Veg_Sparse
EXPLAINED_E3,202607271003,101,58191,230,94.680185158,33.0782145495,2024,4,test,279,Veg_Sparse
EXPLAINED_E3,202607271003,102,58164,230,94.680185158,33.0782145495,2022,1,test,252,Veg_Sparse
EXPLAINED_E3,202607271003,103,58206,230,94.680185158,33.0782145495,2025,7,test,294,Veg_Sparse
EXPLAINED_E3,202607271003,104,12314,048,93.7234793804,33.5498300737,2023,3,test,266,Veg_Meadow_497
EXPLAINED_E3,202607271003,105,12343,048,93.7234793804,33.5498300737,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E3,202607271003,106,12332,048,93.7234793804,33.5498300737,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E3,202607271003,107,12310,048,93.7234793804,33.5498300737,2022,11,test,262,Veg_Meadow_497
EXPLAINED_E3,202607271003,108,49889,197,94.6128115117,33.4105912046,2025,6,test,293,Veg_Meadow_504
EXPLAINED_E3,202607271003,109,49871,197,94.6128115117,33.4105912046,2023,12,test,275,Veg_Meadow_504
EXPLAINED_E3,202607271003,110,49852,197,94.6128115117,33.4105912046,2022,5,test,256,Veg_Meadow_504
EXPLAINED_E3,202607271003,111,49882,197,94.6128115117,33.4105912046,2024,11,test,286,Veg_Meadow_504
EXPLAINED_E3,202607271003,112,39264,155,95.2910395512,32.9299925276,2022,1,test,252,Veg_Meadow_497
EXPLAINED_E3,202607271003,113,39279,155,95.2910395512,32.9299925276,2023,4,test,267,Veg_Meadow_497
EXPLAINED_E3,202607271003,114,39294,155,95.2910395512,32.9299925276,2024,7,test,282,Veg_Meadow_497
EXPLAINED_E3,202607271003,115,39302,155,95.2910395512,32.9299925276,2025,3,test,290,Veg_Meadow_497
EXPLAINED_E3,202607271003,116,37531,148,94.7789998392,32.8895683398,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E3,202607271003,117,37544,148,94.7789998392,32.8895683398,2025,9,test,296,Veg_Meadow_497
EXPLAINED_E3,202607271003,118,37501,148,94.7789998392,32.8895683398,2022,2,test,253,Veg_Meadow_497
EXPLAINED_E3,202607271003,119,37521,148,94.7789998392,32.8895683398,2023,10,test,273,Veg_Meadow_497
EXPLAINED_E3,202607271003,120,8063,031,94.0199234242,33.051265091,2025,12,test,299,Veg_Meadow_497
EXPLAINED_E3,202607271003,121,8044,031,94.0199234242,33.051265091,2024,5,test,280,Veg_Meadow_497
EXPLAINED_E3,202607271003,122,8016,031,94.0199234242,33.051265091,2022,1,test,252,Veg_Meadow_497
EXPLAINED_E3,202607271003,123,8034,031,94.0199234242,33.051265091,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E3,202607271003,124,33509,132,93.7998361796,33.19050396,2025,6,test,293,Veg_Meadow_497
EXPLAINED_E3,202607271003,125,33471,132,93.7998361796,33.19050396,2022,4,test,255,Veg_Meadow_497
EXPLAINED_E3,202607271003,126,33493,132,93.7998361796,33.19050396,2024,2,test,277,Veg_Meadow_497
EXPLAINED_E3,202607271003,127,33489,132,93.7998361796,33.19050396,2023,10,test,273,Veg_Meadow_497
EXPLAINED_E3,202607271003,128,32474,128,94.5858620532,33.446523816,2023,3,test,266,Veg_Meadow_497
EXPLAINED_E3,202607271003,129,32506,128,94.5858620532,33.446523816,2025,11,test,298,Veg_Meadow_497
EXPLAINED_E3,202607271003,130,32468,128,94.5858620532,33.446523816,2022,9,test,260,Veg_Meadow_497
EXPLAINED_E3,202607271003,131,32491,128,94.5858620532,33.446523816,2024,8,test,283,Veg_Meadow_497
EXPLAINED_E3,202607271003,132,36251,143,94.4376400313,33.7474594362,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E3,202607271003,133,36256,143,94.4376400313,33.7474594362,2023,5,test,268,Veg_Meadow_497
EXPLAINED_E3,202607271003,134,36267,143,94.4376400313,33.7474594362,2024,4,test,279,Veg_Meadow_497
EXPLAINED_E3,202607271003,135,36282,143,94.4376400313,33.7474594362,2025,7,test,294,Veg_Meadow_497
EXPLAINED_E3,202607271003,136,26184,103,95.1203596472,32.9255009512,2024,1,test,276,Veg_Meadow_497
EXPLAINED_E3,202607271003,137,26177,103,95.1203596472,32.9255009512,2023,6,test,269,Veg_Meadow_497
EXPLAINED_E3,202607271003,138,26206,103,95.1203596472,32.9255009512,2025,11,test,298,Veg_Meadow_497
