draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
EXPLAINED_E0,202607271000,0,28717,113,93.772886721,33.105164008,2025,2,test,289,Veg_Meadow_497
EXPLAINED_E0,202607271000,1,28712,113,93.772886721,33.105164008,2024,9,test,284,Veg_Meadow_497
EXPLAINED_E0,202607271000,2,28694,113,93.772886721,33.105164008,2023,3,test,266,Veg_Meadow_497
EXPLAINED_E0,202607271000,3,28691,113,93.772886721,33.105164008,2022,12,test,263,Veg_Meadow_497
EXPLAINED_E0,202607271000,4,30197,119,94.2175527867,33.2039786893,2022,6,test,257,Veg_Meadow_497
EXPLAINED_E0,202607271000,5,30211,119,94.2175527867,33.2039786893,2023,8,test,271,Veg_Meadow_497
EXPLAINED_E0,202607271000,6,30226,119,94.2175527867,33.2039786893,2024,11,test,286,Veg_Meadow_497
EXPLAINED_E0,202607271000,7,30232,119,94.2175527867,33.2039786893,2025,5,test,292,Veg_Meadow_497
EXPLAINED_E0,202607271000,8,61485,243,95.4392615731,32.7548210472,2025,10,test,297,Veg_Sparse
EXPLAINED_E0,202607271000,9,61464,243,95.4392615731,32.7548210472,2024,1,test,276,Veg_Sparse
EXPLAINED_E0,202607271000,10,61446,243,95.4392615731,32.7548210472,2022,7,test,258,Veg_Sparse
EXPLAINED_E0,202607271000,11,61455,243,95.4392615731,32.7548210472,2023,4,test,267,Veg_Sparse
EXPLAINED_E0,202607271000,12,35781,141,94.5454378654,33.5049143094,2025,10,test,297,Veg_Meadow_497
EXPLAINED_E0,202607271000,13,35754,141,94.5454378654,33.5049143094,2023,7,test,270,Veg_Meadow_497
EXPLAINED_E0,202607271000,14,35736,141,94.5454378654,33.5049143094,2022,1,test,252,Veg_Meadow_497
EXPLAINED_E0,202607271000,15,35763,141,94.5454378654,33.5049143094,2024,4,test,279,Veg_Meadow_497
EXPLAINED_E0,202607271000,16,45569,180,95.7581634989,32.7278715887,2022,6,test,257,Veg_Meadow_499
EXPLAINED_E0,202607271000,17,45611,180,95.7581634989,32.7278715887,2025,12,test,299,Veg_Meadow_499
EXPLAINED_E0,202607271000,18,45589,180,95.7581634989,32.7278715887,2024,2,test,277,Veg_Meadow_499
EXPLAINED_E0,202607271000,19,45584,180,95.7581634989,32.7278715887,2023,9,test,272,Veg_Meadow_499
EXPLAINED_E0,202607271000,20,9806,038,95.0260365424,32.8446525756,2024,3,test,278,Veg_Meadow_497
EXPLAINED_E0,202607271000,21,9796,038,95.0260365424,32.8446525756,2023,5,test,268,Veg_Meadow_497
EXPLAINED_E0,202607271000,22,9823,038,95.0260365424,32.8446525756,2025,8,test,295,Veg_Meadow_497
EXPLAINED_E0,202607271000,23,9790,038,95.0260365424,32.8446525756,2022,11,test,262,Veg_Meadow_497
EXPLAINED_E0,202607271000,24,34227,135,93.9884823892,33.4016080518,2022,4,test,255,Veg_Meadow_497
