draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG64_D1,202607270641,0,54813,217,94.6667104287,33.4644901217,2015,10,train,177,Veg_Sparse
BG64_D1,202607270641,1,19529,077,94.5139968304,33.2084702657,2015,6,train,173,Veg_Meadow_497
BG64_D1,202607270641,2,43625,173,96.0231665077,32.7054137066,2007,6,train,77,Veg_Meadow_499
BG64_D1,202607270641,3,52993,210,93.5123752886,33.585762685,2011,2,train,121,Veg_Meadow_504
BG64_D1,202607270641,4,29560,117,95.5156183722,32.8356694228,2011,5,train,124,Veg_Meadow_497
BG64_D1,202607270641,5,36851,146,94.253485398,33.2174534185,2009,12,train,107,Veg_Meadow_497
BG64_D1,202607270641,6,28532,113,93.772886721,33.105164008,2009,9,train,104,Veg_Meadow_497
BG64_D1,202607270641,7,51663,205,94.0872970705,33.671102637,2005,4,train,51,Veg_Meadow_504
BG64_D1,202607270641,8,13869,055,94.1007717997,33.4555069688,2005,10,train,57,Veg_Meadow_497
BG64_D1,202607270641,9,3304,013,95.7222308876,32.7009221302,2007,5,train,76,Veg_Coniferous
BG64_D1,202607270641,10,40625,161,94.6442525466,33.2444028771,2009,6,train,101,Veg_Meadow_497
BG64_D1,202607270641,11,9666,038,95.0260365424,32.8446525756,2012,7,train,138,Veg_Meadow_497
BG64_D1,202607270641,12,11192,044,94.6532356995,33.2488944535,2013,9,train,152,Veg_Meadow_497
BG64_D1,202607270641,13,54991,218,94.9541713196,33.2668607592,2009,8,train,103,Veg_Sparse
BG64_D1,202607270641,14,58006,230,94.680185158,33.0782145495,2008,11,train,94,Veg_Sparse
BG64_D1,202607270641,15,22759,090,94.509505254,33.4914395802,2011,8,train,127,Veg_Meadow_497
BG64_D1,202607270641,16,49521,196,94.3523000793,33.0961808552,2015,10,train,177,Veg_Meadow_504
BG64_D1,202607270641,17,34408,136,94.1367044111,33.0647398202,2016,5,train,184,Veg_Meadow_497
BG64_D1,202607270641,18,53263,211,93.8447519438,33.1770292307,2012,8,train,139,Veg_Meadow_504
BG64_D1,202607270641,19,48388,192,93.6561057341,33.5138974623,2005,5,train,52,Veg_Meadow_504
BG64_D1,202607270641,20,27049,107,94.6846767344,33.3971164754,2012,2,train,133,Veg_Meadow_497
BG64_D1,202607270641,21,33549,133,93.5977152406,33.4330490867,2007,10,train,81,Veg_Meadow_497
BG64_D1,202607270641,22,9882,039,94.6846767344,33.2893186413,2009,7,train,102,Veg_Meadow_497
BG64_D1,202607270641,23,16427,065,93.6426310048,33.1770292307,2008,12,train,95,Veg_Meadow_497
BG64_D1,202607270641,24,55779,221,95.4617194552,32.7143968594,2012,4,train,135,Veg_Sparse
BG64_D1,202607270641,25,37109,147,93.6246646991,33.5498300737,2010,6,train,113,Veg_Meadow_497
BG64_D1,202607270641,26,1061,004,95.6099414771,32.7997368114,2009,6,train,101,Veg_Coniferous
BG64_D1,202607270641,27,17964,071,94.1546707168,33.1815208072,2011,1,train,120,Veg_Meadow_497
BG64_D1,202607270641,28,61037,242,94.3882326906,32.9614335626,2009,6,train,101,Veg_Sparse
BG64_D1,202607270641,29,53820,213,94.1546707168,33.1410966194,2017,1,train,192,Veg_Meadow_504
BG64_D1,202607270641,30,56044,222,95.8929107915,32.6694810952,2013,5,train,148,Veg_Sparse
BG64_D1,202607270641,31,48239,191,93.6291562756,33.446523816,2013,12,train,155,Veg_Meadow_504
BG64_D1,202607270641,32,14623,058,95.1697669878,32.8716020341,2005,8,train,55,Veg_Meadow_497
BG64_D1,202607270641,33,53934,214,94.4466231841,33.5633048029,2005,7,train,54,Veg_Meadow_504
BG64_D1,202607270641,34,17277,068,95.2281574813,33.0243156324,2016,10,train,189,Veg_Meadow_497
BG64_D1,202607270641,35,57246,227,93.9705160835,33.3162680998,2008,7,train,90,Veg_Sparse
BG64_D1,202607270641,36,30998,123,94.594845206,33.7744088947,2005,3,train,50,Veg_Meadow_497
BG64_D1,202607270641,37,15918,063,94.2714517037,33.4779648509,2008,7,train,90,Veg_Meadow_497
BG64_D1,202607270641,38,37945,150,94.1097549526,33.4330490867,2017,2,train,193,Veg_Meadow_497
BG64_D1,202607270641,39,59822,237,94.1277212583,33.3342344055,2013,3,train,146,Veg_Sparse
BG64_D1,202607270641,40,39704,157,95.0844270358,32.9165177983,2016,9,train,188,Veg_Meadow_497
BG64_D1,202607270641,41,55441,220,94.370266385,32.9973661739,2005,2,train,49,Veg_Sparse
BG64_D1,202607270641,42,38390,152,93.718987804,33.4689816981,2012,3,train,134,Veg_Meadow_497
BG64_D1,202607270641,43,58232,231,94.2400106688,33.3162680998,2006,9,train,68,Veg_Sparse
BG64_D1,202607270641,44,39876,158,94.7745082628,32.9075346455,2010,1,train,108,Veg_Meadow_497
BG64_D1,202607270641,45,21082,083,94.4151821492,33.7294931305,2018,11,train,214,Veg_Meadow_497
BG64_D1,202607270641,46,13011,051,94.6083199353,32.9389756805,2018,4,train,207,Veg_Meadow_497
BG64_D1,202607270641,47,19515,077,94.5139968304,33.2084702657,2014,4,train,159,Veg_Meadow_497
BG64_D1,202607270641,48,47264,187,93.5932236642,33.6306784492,2016,9,train,188,Veg_Meadow_504
BG64_D1,202607270641,49,21459,085,95.9917254728,32.8850767634,2008,4,train,87,Veg_Meadow_497
BG64_D1,202607270641,50,8116,032,94.76552511,33.105164008,2009,5,train,100,Veg_Meadow_497
BG64_D1,202607270641,51,60647,240,93.7100046511,33.2803354884,2018,12,train,215,Veg_Sparse
BG64_D1,202607270641,52,60540,240,93.7100046511,33.2803354884,2010,1,train,108,Veg_Sparse
BG64_D1,202607270641,53,15703,062,94.9811207782,33.2533860299,2011,8,train,127,Veg_Meadow_497
BG64_D1,202607270641,54,30358,120,93.7594119918,33.0243156324,2014,11,train,166,Veg_Meadow_497
BG64_D1,202607270641,55,46738,185,94.9586628961,33.051265091,2014,11,train,166,Veg_Meadow_499
BG64_D1,202607270641,56,8821,035,93.858226673,33.3162680998,2005,2,train,49,Veg_Meadow_497
BG64_D1,202607270641,57,50026,198,93.5348331707,33.5363553444,2015,11,train,178,Veg_Meadow_504
BG64_D1,202607270641,58,15250,060,94.6577272759,33.5677963793,2015,11,train,178,Veg_Meadow_497
BG64_D1,202607270641,59,49046,194,94.3343337736,33.1141471609,2018,3,train,206,Veg_Meadow_504
BG64_D1,202607270641,60,11219,044,94.6532356995,33.2488944535,2015,12,train,179,Veg_Meadow_497
BG64_D1,202607270641,61,22718,090,94.509505254,33.4914395802,2008,3,train,86,Veg_Meadow_497
BG64_D1,202607270641,62,48185,191,93.6291562756,33.446523816,2009,6,train,101,Veg_Meadow_504
BG64_D1,202607270641,63,39312,156,95.2775648219,32.8266862699,2005,1,train,48,Veg_Meadow_497
