draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG512_D2,202607275122,0,60554,240,93.7100046511,33.2803354884,2011,3,train,122,Veg_Sparse
BG512_D2,202607275122,1,16425,065,93.6426310048,33.1770292307,2008,10,train,93,Veg_Meadow_497
BG512_D2,202607275122,2,47202,187,93.5932236642,33.6306784492,2011,7,train,126,Veg_Meadow_504
BG512_D2,202607275122,3,34024,135,93.9884823892,33.4016080518,2005,5,train,52,Veg_Meadow_497
BG512_D2,202607275122,4,112,000,95.5785004421,32.8536357285,2014,5,train,160,Veg_Coniferous
BG512_D2,202607275122,5,9372,037,94.3028927387,32.9165177983,2009,1,train,96,Veg_Meadow_497
BG512_D2,202607275122,6,4407,017,95.865961333,32.5931242961,2015,4,train,171,Veg_Shrub
BG512_D2,202607275122,7,35854,142,94.9092555554,32.8671104577,2010,11,train,118,Veg_Meadow_497
BG512_D2,202607275122,8,53743,213,94.1546707168,33.1410966194,2010,8,train,115,Veg_Meadow_504
BG512_D2,202607275122,9,58312,231,94.2400106688,33.3162680998,2013,5,train,148,Veg_Sparse
BG512_D2,202607275122,10,31888,126,94.4870473719,33.7250015541,2016,5,train,184,Veg_Meadow_497
BG512_D2,202607275122,11,15995,063,94.2714517037,33.4779648509,2014,12,train,167,Veg_Meadow_497
BG512_D2,202607275122,12,9429,037,94.3028927387,32.9165177983,2013,10,train,153,Veg_Meadow_497
BG512_D2,202607275122,13,53008,210,93.5123752886,33.585762685,2012,5,train,136,Veg_Meadow_504
BG512_D2,202607275122,14,16138,064,94.5364547125,33.3701670168,2005,11,train,58,Veg_Meadow_497
BG512_D2,202607275122,15,46668,185,94.9586628961,33.051265091,2009,1,train,96,Veg_Meadow_499
BG512_D2,202607275122,16,13011,051,94.6083199353,32.9389756805,2018,4,train,207,Veg_Meadow_497
BG512_D2,202607275122,17,29353,116,94.8733229441,32.849144152,2015,2,train,169,Veg_Meadow_497
BG512_D2,202607275122,18,35588,141,94.5454378654,33.5049143094,2009,9,train,104,Veg_Meadow_497
BG512_D2,202607275122,19,17046,067,95.2236659049,32.9973661739,2018,7,train,210,Veg_Meadow_497
BG512_D2,202607275122,20,45192,179,95.9737591671,32.7638042,2012,1,train,132,Veg_Meadow_499
BG512_D2,202607275122,21,60288,239,95.5829920185,32.6470232131,2010,1,train,108,Veg_Sparse
BG512_D2,202607275122,22,9723,038,95.0260365424,32.8446525756,2017,4,train,195,Veg_Meadow_497
BG512_D2,202607275122,23,36388,144,94.5274715597,32.934484104,2013,5,train,148,Veg_Meadow_497
BG512_D2,202607275122,24,0,000,95.5785004421,32.8536357285,2005,1,train,48,Veg_Coniferous
BG512_D2,202607275122,25,21265,084,94.3298421972,33.6755942134,2013,2,train,145,Veg_Meadow_497
BG512_D2,202607275122,26,20917,083,94.4151821492,33.7294931305,2005,2,train,49,Veg_Meadow_497
BG512_D2,202607275122,27,18713,074,95.1068849179,32.9075346455,2010,6,train,113,Veg_Meadow_497
BG512_D2,202607275122,28,50653,201,94.3118758915,32.9389756805,2005,2,train,49,Veg_Meadow_504
BG512_D2,202607275122,29,21486,085,95.9917254728,32.8850767634,2010,7,train,114,Veg_Meadow_497
BG512_D2,202607275122,30,61753,245,94.1456875639,33.3522007111,2006,2,train,61,Veg_Sparse
BG512_D2,202607275122,31,53838,213,94.1546707168,33.1410966194,2018,7,train,210,Veg_Meadow_504
BG512_D2,202607275122,32,7878,031,94.0199234242,33.051265091,2010,7,train,114,Veg_Meadow_497
BG512_D2,202607275122,33,6572,026,95.9737591671,32.7997368114,2006,9,train,68,Veg_Shrub
BG512_D2,202607275122,34,34340,136,94.1367044111,33.0647398202,2010,9,train,116,Veg_Meadow_497
BG512_D2,202607275122,35,38882,154,95.0709523066,33.2803354884,2011,3,train,122,Veg_Meadow_497
BG512_D2,202607275122,36,14932,059,94.9406965904,32.8311778464,2010,5,train,112,Veg_Meadow_497
BG512_D2,202607275122,37,31797,126,94.4870473719,33.7250015541,2008,10,train,93,Veg_Meadow_497
BG512_D2,202607275122,38,59833,237,94.1277212583,33.3342344055,2014,2,train,157,Veg_Sparse
BG512_D2,202607275122,39,17941,071,94.1546707168,33.1815208072,2009,2,train,97,Veg_Meadow_497
BG512_D2,202607275122,40,42919,170,94.5319631361,33.5049143094,2011,8,train,127,Veg_Meadow_497
BG512_D2,202607275122,41,1883,007,95.695281429,32.7054137066,2014,12,train,167,Veg_Coniferous
BG512_D2,202607275122,42,9592,038,95.0260365424,32.8446525756,2006,5,train,64,Veg_Meadow_497
BG512_D2,202607275122,43,14925,059,94.9406965904,32.8311778464,2009,10,train,105,Veg_Meadow_497
BG512_D2,202607275122,44,29855,118,95.5785004421,32.795245235,2014,12,train,167,Veg_Meadow_497
BG512_D2,202607275122,45,17301,068,95.2281574813,33.0243156324,2018,10,train,213,Veg_Meadow_497
BG512_D2,202607275122,46,31917,126,94.4870473719,33.7250015541,2018,10,train,213,Veg_Meadow_497
BG512_D2,202607275122,47,16131,064,94.5364547125,33.3701670168,2005,4,train,51,Veg_Meadow_497
BG512_D2,202607275122,48,3107,012,95.5740088657,32.8177031171,2011,12,train,131,Veg_Coniferous
BG512_D2,202607275122,49,15534,061,94.4870473719,33.4824564273,2018,7,train,210,Veg_Meadow_497
BG512_D2,202607275122,50,24235,096,94.9721376253,33.2399113006,2008,8,train,91,Veg_Meadow_497
BG512_D2,202607275122,51,51761,205,94.0872970705,33.671102637,2013,6,train,149,Veg_Meadow_504
