draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG64_D2,202607270642,0,11594,046,94.5409462889,33.0782145495,2005,3,train,50,Veg_Meadow_497
BG64_D2,202607270642,1,22267,088,94.8418819091,33.2354197242,2012,8,train,139,Veg_Meadow_497
BG64_D2,202607270642,2,17469,069,95.5874835949,32.6649895188,2011,10,train,129,Veg_Meadow_497
BG64_D2,202607270642,3,40209,159,95.1787501407,32.9434672569,2016,10,train,189,Veg_Meadow_497
BG64_D2,202607270642,4,56089,222,95.8929107915,32.6694810952,2017,2,train,193,Veg_Sparse
BG64_D2,202607270642,5,13439,053,95.8749444859,32.6829558245,2011,12,train,131,Veg_Meadow_497
BG64_D2,202607270642,6,30628,121,95.2640900927,32.8042283878,2016,5,train,184,Veg_Meadow_497
BG64_D2,202607270642,7,21195,084,94.3298421972,33.6755942134,2007,4,train,75,Veg_Meadow_497
BG64_D2,202607270642,8,31013,123,94.594845206,33.7744088947,2006,6,train,65,Veg_Meadow_497
BG64_D2,202607270642,9,19412,077,94.5139968304,33.2084702657,2005,9,train,56,Veg_Meadow_497
BG64_D2,202607270642,10,41662,165,94.5499294418,32.9883830211,2011,11,train,130,Veg_Meadow_497
BG64_D2,202607270642,11,16788,066,95.865961333,32.8446525756,2018,1,train,204,Veg_Meadow_497
BG64_D2,202607270642,12,48445,192,93.6561057341,33.5138974623,2010,2,train,109,Veg_Meadow_504
BG64_D2,202607270642,13,38171,151,94.8867976733,32.8940599162,2014,12,train,167,Veg_Meadow_497
BG64_D2,202607270642,14,16648,066,95.865961333,32.8446525756,2006,5,train,64,Veg_Meadow_497
BG64_D2,202607270642,15,55049,218,94.9541713196,33.2668607592,2014,6,train,161,Veg_Sparse
BG64_D2,202607270642,16,37098,147,93.6246646991,33.5498300737,2009,7,train,102,Veg_Meadow_497
BG64_D2,202607270642,17,55775,221,95.4617194552,32.7143968594,2011,12,train,131,Veg_Sparse
BG64_D2,202607270642,18,27886,110,94.114246529,33.5363553444,2018,11,train,214,Veg_Meadow_497
BG64_D2,202607270642,19,12881,051,94.6083199353,32.9389756805,2007,6,train,77,Veg_Meadow_497
BG64_D2,202607270642,20,60352,239,95.5829920185,32.6470232131,2015,5,train,172,Veg_Sparse
