draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG128_D3,202607271283,0,18999,075,94.3253506208,33.1725376543,2013,4,train,147,Veg_Meadow_497
BG128_D3,202607271283,1,43931,174,95.9647760143,32.6649895188,2011,12,train,131,Veg_Meadow_499
BG128_D3,202607271283,2,55581,220,94.370266385,32.9973661739,2016,10,train,189,Veg_Sparse
BG128_D3,202607271283,3,55283,219,95.3224805861,33.1500797722,2012,12,train,143,Veg_Sparse
BG128_D3,202607271283,4,2369,009,95.7491803461,32.6919389773,2013,6,train,149,Veg_Coniferous
BG128_D3,202607271283,5,62002,246,94.1591622932,33.2983017941,2005,11,train,58,Veg_Sparse
BG128_D3,202607271283,6,52959,210,93.5123752886,33.585762685,2008,4,train,87,Veg_Meadow_504
BG128_D3,202607271283,7,46248,183,94.904763979,33.0557566674,2016,1,train,180,Veg_Meadow_499
BG128_D3,202607271283,8,37937,150,94.1097549526,33.4330490867,2016,6,train,185,Veg_Meadow_497
BG128_D3,202607271283,9,8166,032,94.76552511,33.105164008,2013,7,train,150,Veg_Meadow_497
BG128_D3,202607271283,10,4829,019,95.3584131975,32.8311778464,2008,6,train,89,Veg_Shrub
BG128_D3,202607271283,11,16893,067,95.2236659049,32.9973661739,2005,10,train,57,Veg_Meadow_497
BG128_D3,202607271283,12,32052,127,94.4421316077,33.4644901217,2009,1,train,96,Veg_Meadow_497
BG128_D3,202607271283,13,4948,019,95.3584131975,32.8311778464,2018,5,train,208,Veg_Shrub
BG128_D3,202607271283,14,50743,201,94.3118758915,32.9389756805,2012,8,train,139,Veg_Meadow_504
BG128_D3,202607271283,15,50793,201,94.3118758915,32.9389756805,2016,10,train,189,Veg_Meadow_504
BG128_D3,202607271283,16,42422,168,93.7234793804,33.5543216501,2012,3,train,134,Veg_Meadow_497
BG128_D3,202607271283,17,5412,021,95.7896045339,32.656006366,2015,1,train,168,Veg_Shrub
BG128_D3,202607271283,18,1140,004,95.6099414771,32.7997368114,2016,1,train,180,Veg_Coniferous
BG128_D3,202607271283,19,19405,077,94.5139968304,33.2084702657,2005,2,train,49,Veg_Meadow_497
BG128_D3,202607271283,20,37891,150,94.1097549526,33.4330490867,2012,8,train,139,Veg_Meadow_497
BG128_D3,202607271283,21,23810,094,94.8643397912,33.3027933705,2015,3,train,170,Veg_Meadow_497
BG128_D3,202607271283,22,36811,146,94.253485398,33.2174534185,2006,8,train,67,Veg_Meadow_497
BG128_D3,202607271283,23,21031,083,94.4151821492,33.7294931305,2014,8,train,163,Veg_Meadow_497
BG128_D3,202607271283,24,34527,137,94.0378897298,33.4510153924,2005,4,train,51,Veg_Meadow_497
BG128_D3,202607271283,25,13006,051,94.6083199353,32.9389756805,2017,11,train,202,Veg_Meadow_497
BG128_D3,202607271283,26,5327,021,95.7896045339,32.656006366,2007,12,train,83,Veg_Shrub
BG128_D3,202607271283,27,35076,139,94.8014577213,33.3387259819,2009,1,train,96,Veg_Meadow_497
BG128_D3,202607271283,28,49236,195,93.6471225812,33.6486447549,2013,1,train,144,Veg_Meadow_504
BG128_D3,202607271283,29,23978,095,95.1832417171,33.0153324796,2008,3,train,86,Veg_Meadow_497
BG128_D3,202607271283,30,48935,194,94.3343337736,33.1141471609,2008,12,train,95,Veg_Meadow_504
BG128_D3,202607271283,31,10870,043,94.9406965904,32.9165177983,2007,11,train,82,Veg_Meadow_497
BG128_D3,202607271283,32,24479,097,94.7116261929,33.6441531785,2007,12,train,83,Veg_Meadow_497
BG128_D3,202607271283,33,34672,137,94.0378897298,33.4510153924,2017,5,train,196,Veg_Meadow_497
BG128_D3,202607271283,34,42616,169,94.3433169264,33.2623691827,2007,5,train,76,Veg_Meadow_497
