draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG256_D2,202607272562,0,37359,148,94.7789998392,32.8895683398,2010,4,train,111,Veg_Meadow_497
BG256_D2,202607272562,1,55515,220,94.370266385,32.9973661739,2011,4,train,123,Veg_Sparse
BG256_D2,202607272562,2,25469,101,93.772886721,33.4420322396,2006,6,train,65,Veg_Meadow_497
BG256_D2,202607272562,3,48026,190,93.7459372625,33.6980520955,2017,3,train,194,Veg_Meadow_504
BG256_D2,202607272562,4,49243,195,93.6471225812,33.6486447549,2013,8,train,151,Veg_Meadow_504
BG256_D2,202607272562,5,11948,047,94.9182387083,32.8985514927,2013,9,train,152,Veg_Meadow_497
BG256_D2,202607272562,6,4170,016,95.7626550754,32.6919389773,2016,7,train,186,Veg_Shrub
BG256_D2,202607272562,7,9621,038,95.0260365424,32.8446525756,2008,10,train,93,Veg_Meadow_497
BG256_D2,202607272562,8,18690,074,95.1068849179,32.9075346455,2008,7,train,90,Veg_Meadow_497
BG256_D2,202607272562,9,52474,208,93.7100046511,33.6306784492,2009,11,train,106,Veg_Meadow_504
BG256_D2,202607272562,10,3618,014,95.7177393111,32.6964305537,2012,7,train,138,Veg_Coniferous
BG256_D2,202607272562,11,55000,218,94.9541713196,33.2668607592,2010,5,train,112,Veg_Sparse
BG256_D2,202607272562,12,37411,148,94.7789998392,32.8895683398,2014,8,train,163,Veg_Meadow_497
BG256_D2,202607272562,13,5045,020,95.2640900927,33.0647398202,2005,6,train,53,Veg_Shrub
BG256_D2,202607272562,14,52815,209,94.0962802233,33.5633048029,2017,4,train,195,Veg_Meadow_504
BG256_D2,202607272562,15,16992,067,95.2236659049,32.9973661739,2014,1,train,156,Veg_Meadow_497
BG256_D2,202607272562,16,12423,049,94.1367044111,33.5633048029,2011,4,train,123,Veg_Meadow_497
BG256_D2,202607272562,17,14913,059,94.9406965904,32.8311778464,2008,10,train,93,Veg_Meadow_497
BG256_D2,202607272562,18,37853,150,94.1097549526,33.4330490867,2009,6,train,101,Veg_Meadow_497
BG256_D2,202607272562,19,41709,165,94.5499294418,32.9883830211,2015,10,train,177,Veg_Meadow_497
BG256_D2,202607272562,20,36674,145,95.0844270358,33.1500797722,2016,3,train,182,Veg_Meadow_497
BG256_D2,202607272562,21,57822,229,94.7834914157,32.934484104,2014,7,train,162,Veg_Sparse
BG256_D2,202607272562,22,34611,137,94.0378897298,33.4510153924,2012,4,train,135,Veg_Meadow_497
BG256_D2,202607272562,23,40603,161,94.6442525466,33.2444028771,2007,8,train,79,Veg_Meadow_497
BG256_D2,202607272562,24,3103,012,95.5740088657,32.8177031171,2011,8,train,127,Veg_Coniferous
BG256_D2,202607272562,25,47742,189,94.2624685509,32.9165177983,2014,7,train,162,Veg_Meadow_504
BG256_D2,202607272562,26,37629,149,95.6144330535,32.7233800123,2011,10,train,129,Veg_Meadow_497
BG256_D2,202607272562,27,50964,202,93.7683951446,33.500422733,2010,1,train,108,Veg_Meadow_504
BG256_D2,202607272562,28,43751,173,96.0231665077,32.7054137066,2017,12,train,203,Veg_Meadow_499
BG256_D2,202607272562,29,13711,054,94.9272218611,32.8401609992,2013,8,train,151,Veg_Meadow_497
BG256_D2,202607272562,30,14473,057,95.021544966,33.0018577503,2014,2,train,157,Veg_Meadow_497
BG256_D2,202607272562,31,9857,039,94.6846767344,33.2893186413,2007,6,train,77,Veg_Meadow_497
BG256_D2,202607272562,32,49545,196,94.3523000793,33.0961808552,2017,10,train,201,Veg_Meadow_504
BG256_D2,202607272562,33,31822,126,94.4870473719,33.7250015541,2010,11,train,118,Veg_Meadow_497
BG256_D2,202607272562,34,21485,085,95.9917254728,32.8850767634,2010,6,train,113,Veg_Meadow_497
BG256_D2,202607272562,35,23049,091,94.5454378654,33.3566922876,2014,10,train,165,Veg_Meadow_497
BG256_D2,202607272562,36,56106,222,95.8929107915,32.6694810952,2018,7,train,210,Veg_Sparse
BG256_D2,202607272562,37,10745,042,94.5364547125,33.702543672,2018,6,train,209,Veg_Meadow_497
BG256_D2,202607272562,38,11975,047,94.9182387083,32.8985514927,2015,12,train,179,Veg_Meadow_497
BG256_D2,202607272562,39,9214,036,94.6667104287,33.019824056,2016,11,train,190,Veg_Meadow_497
BG256_D2,202607272562,40,58736,233,94.6846767344,33.756442589,2006,9,train,68,Veg_Sparse
BG256_D2,202607272562,41,51464,204,93.6066983935,33.1725376543,2009,9,train,104,Veg_Meadow_504
BG256_D2,202607272562,42,30646,121,95.2640900927,32.8042283878,2017,11,train,202,Veg_Meadow_497
BG256_D2,202607272562,43,13652,054,94.9272218611,32.8401609992,2008,9,train,92,Veg_Meadow_497
BG256_D2,202607272562,44,24007,095,95.1832417171,33.0153324796,2010,8,train,115,Veg_Meadow_497
BG256_D2,202607272562,45,3615,014,95.7177393111,32.6964305537,2012,4,train,135,Veg_Coniferous
BG256_D2,202607272562,46,35822,142,94.9092555554,32.8671104577,2008,3,train,86,Veg_Meadow_497
BG256_D2,202607272562,47,50180,199,93.5932236642,33.4599985452,2007,9,train,80,Veg_Meadow_504
BG256_D2,202607272562,48,12748,050,94.509505254,33.4195743575,2017,5,train,196,Veg_Meadow_497
BG256_D2,202607272562,49,46644,185,94.9586628961,33.051265091,2007,1,train,72,Veg_Meadow_499
BG256_D2,202607272562,50,15467,061,94.4870473719,33.4824564273,2012,12,train,143,Veg_Meadow_497
BG256_D2,202607272562,51,55508,220,94.370266385,32.9973661739,2010,9,train,116,Veg_Sparse
BG256_D2,202607272562,52,9924,039,94.6846767344,33.2893186413,2013,1,train,144,Veg_Meadow_497
BG256_D2,202607272562,53,52329,207,94.0783139176,33.6216952964,2018,10,train,213,Veg_Meadow_504
BG256_D2,202607272562,54,9642,038,95.0260365424,32.8446525756,2010,7,train,114,Veg_Meadow_497
BG256_D2,202607272562,55,20562,081,94.4196737256,33.6441531785,2017,7,train,198,Veg_Meadow_497
BG256_D2,202607272562,56,23094,091,94.5454378654,33.3566922876,2018,7,train,210,Veg_Meadow_497
BG256_D2,202607272562,57,16480,065,93.6426310048,33.1770292307,2013,5,train,148,Veg_Meadow_497
BG256_D2,202607272562,58,57974,230,94.680185158,33.0782145495,2006,3,train,62,Veg_Sparse
BG256_D2,202607272562,59,3064,012,95.5740088657,32.8177031171,2008,5,train,88,Veg_Coniferous
BG256_D2,202607272562,60,25052,099,94.4780642191,32.9165177983,2013,9,train,152,Veg_Meadow_497
BG256_D2,202607272562,61,32328,128,94.5858620532,33.446523816,2011,1,train,120,Veg_Meadow_497
BG256_D2,202607272562,62,2893,011,95.5695172893,32.8446525756,2015,2,train,169,Veg_Coniferous
