draw_id,selection_seed,row_order,sample_id,point_id,Lon,Lat,Year,Month,split,target_original_row_index,veg_class
BG256_D3,202607272563,0,28390,112,95.5380762543,32.8311778464,2018,11,train,214,Veg_Meadow_497
BG256_D3,202607272563,1,16293,064,94.5364547125,33.3701670168,2018,10,train,213,Veg_Meadow_497
BG256_D3,202607272563,2,764,003,95.6997730055,32.6829558245,2005,9,train,56,Veg_Coniferous
BG256_D3,202607272563,3,46154,183,94.904763979,33.0557566674,2008,3,train,86,Veg_Meadow_499
BG256_D3,202607272563,4,30516,121,95.2640900927,32.8042283878,2007,1,train,72,Veg_Meadow_497
BG256_D3,202607272563,5,51789,205,94.0872970705,33.671102637,2015,10,train,177,Veg_Meadow_504
BG256_D3,202607272563,6,52819,209,94.0962802233,33.5633048029,2017,8,train,199,Veg_Meadow_504
BG256_D3,202607272563,7,26096,103,95.1203596472,32.9255009512,2016,9,train,188,Veg_Meadow_497
BG256_D3,202607272563,8,45726,181,95.6593488177,32.7997368114,2014,7,train,162,Veg_Meadow_499
BG256_D3,202607272563,9,29140,115,94.1187381054,33.275843912,2018,5,train,208,Veg_Meadow_497
BG256_D3,202607272563,10,49683,197,94.6128115117,33.4105912046,2008,4,train,87,Veg_Meadow_504
BG256_D3,202607272563,11,39362,156,95.2775648219,32.8266862699,2009,3,train,98,Veg_Meadow_497
BG256_D3,202607272563,12,32401,128,94.5858620532,33.446523816,2017,2,train,193,Veg_Meadow_497
BG256_D3,202607272563,13,24462,097,94.7116261929,33.6441531785,2006,7,train,66,Veg_Meadow_497
BG256_D3,202607272563,14,56600,224,94.0917886469,33.051265091,2017,9,train,200,Veg_Sparse
BG256_D3,202607272563,15,34384,136,94.1367044111,33.0647398202,2014,5,train,160,Veg_Meadow_497
BG256_D3,202607272563,16,56599,224,94.0917886469,33.051265091,2017,8,train,199,Veg_Sparse
BG256_D3,202607272563,17,43651,173,96.0231665077,32.7054137066,2009,8,train,103,Veg_Meadow_499
BG256_D3,202607272563,18,54734,217,94.6667104287,33.4644901217,2009,3,train,98,Veg_Sparse
BG256_D3,202607272563,19,57273,227,93.9705160835,33.3162680998,2010,10,train,117,Veg_Sparse
BG256_D3,202607272563,20,56542,224,94.0917886469,33.051265091,2012,11,train,142,Veg_Sparse
BG256_D3,202607272563,21,47926,190,93.7459372625,33.6980520955,2008,11,train,94,Veg_Meadow_504
BG256_D3,202607272563,22,22054,087,94.3837411142,33.6351700256,2015,11,train,178,Veg_Meadow_497
BG256_D3,202607272563,23,48234,191,93.6291562756,33.446523816,2013,7,train,150,Veg_Meadow_504
BG256_D3,202607272563,24,48764,193,94.1546707168,33.4959311566,2015,9,train,176,Veg_Meadow_504
BG256_D3,202607272563,25,30022,119,94.2175527867,33.2039786893,2007,11,train,82,Veg_Meadow_497
BG256_D3,202607272563,26,33040,131,94.6756935816,32.9030430691,2007,5,train,76,Veg_Meadow_497
BG256_D3,202607272563,27,54454,216,94.2265359395,33.2938102177,2006,11,train,70,Veg_Sparse
BG256_D3,202607272563,28,36595,145,95.0844270358,33.1500797722,2009,8,train,103,Veg_Meadow_497
BG256_D3,202607272563,29,60615,240,93.7100046511,33.2803354884,2016,4,train,183,Veg_Sparse
BG256_D3,202607272563,30,48685,193,94.1546707168,33.4959311566,2009,2,train,97,Veg_Meadow_504
BG256_D3,202607272563,31,61637,244,95.5380762543,32.656006366,2017,6,train,197,Veg_Sparse
BG256_D3,202607272563,32,4430,017,95.865961333,32.5931242961,2017,3,train,194,Veg_Shrub
BG256_D3,202607272563,33,15224,060,94.6577272759,33.5677963793,2013,9,train,152,Veg_Meadow_497
BG256_D3,202607272563,34,42749,169,94.3433169264,33.2623691827,2018,6,train,209,Veg_Meadow_497
BG256_D3,202607272563,35,21971,087,94.3837411142,33.6351700256,2008,12,train,95,Veg_Meadow_497
BG256_D3,202607272563,36,51720,205,94.0872970705,33.671102637,2010,1,train,108,Veg_Meadow_504
BG256_D3,202607272563,37,60138,238,94.4061989963,33.3387259819,2018,7,train,210,Veg_Sparse
BG256_D3,202607272563,38,17704,070,94.8643397912,32.8985514927,2010,5,train,112,Veg_Meadow_497
BG256_D3,202607272563,39,28254,112,95.5380762543,32.8311778464,2007,7,train,78,Veg_Meadow_497
BG256_D3,202607272563,40,34119,135,93.9884823892,33.4016080518,2013,4,train,147,Veg_Meadow_497
